Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
14 AUG 2026,ANLON,SM,ANLON TECHNOLOGY SOL LTD ,Listed    ,14 AUG 2026,              10.00,           7509800,            640.00,     4806272000.00     
14 AUG 2026,ANMOL,EQ,ANMOL INDIA LIMITED      ,Listed    ,14 AUG 2026,              10.00,          56914150,             10.15,      578247764.00     
14 AUG 2026,ANNAPURNA,EQ,ANNAPURNA SWADISHT LTD   ,Listed    ,14 AUG 2026,              10.00,          21820000,            152.60,     3329732000.00 
14 AUG 2026,ANONDITA,SM,ANONDITA MEDICARE LIMITED,Listed    ,14 AUG 2026,              10.00,          18086618,           1117.85,    20218125931.30  
14 AUG 2026,ANSALAPI,BZ,ANSAL PROP & INFRA LTD   ,Listed    ,14 AUG 2026,               5.00,         157404876,              3.45,      543046822.20  
14 AUG 2026,ANTELOPUS,EQ,ANTELOPUS SELAN ENRGY LTD,Listed    ,14 AUG 2026,              10.00,          35162358,            782.60,    27518061370.80 
14 AUG 2026,ANTGRAPHIC,EQ,ANTARCTICA LTD           ,Listed    ,14 AUG 2026,               1.00,         155009600,              0.75,      113157008.00
14 AUG 2026,ANTHEM,EQ,ANTHEM BIOSCIENCES LTD   ,Listed    ,14 AUG 2026,               2.00,         563195101,            890.10,   501299959400.10    
14 AUG 2026,ANUHPHR,EQ,ANUH PHARMA LIMITED      ,Listed    ,14 AUG 2026,               5.00,         100224000,             76.20,     7638071040.00   
14 AUG 2026,ANUP,EQ,THE ANUP ENGINEERING LTD ,Listed    ,14 AUG 2026,              10.00,          20031466,           1852.80,    37114300204.80      
14 AUG 2026,ANURAS,EQ,ANUPAM RASAYAN INDIA LTD ,Listed    ,14 AUG 2026,              10.00,         113848310,           1209.40,   137688146114.00    
14 AUG 2026,ANYA,SM,ANYA POLYTECH & FERTI LTD,Listed    ,14 AUG 2026,               2.00,         120000000,             15.15,     1818000000.00      
14 AUG 2026,ANZEN,IV,ANZEN IND ENE YLD PLU TRU,Listed    ,14 AUG 2026,             100.00,         336062900,            132.40,    44494727960.00     
14 AUG 2026,APARINDS,EQ,APAR INDUSTRIES LTD.     ,Listed    ,14 AUG 2026,              10.00,          40174235,          16691.00,   670548156385.00  
14 AUG 2026,APCL,EQ,ANJANI PORTLAND CEM LTD  ,Listed    ,14 AUG 2026,              10.00,          29374764,            103.55,     3041756812.20      
14 AUG 2026,APCOTEXIND,EQ,APCOTEX INDUSTRIES LIMITE,Listed    ,14 AUG 2026,               2.00,          51844960,            599.50,    31081053520.00
14 AUG 2026,APEX,EQ,APEX FROZEN FOODS LIMITED,Listed    ,14 AUG 2026,              10.00,          31250000,            426.35,    13323437500.00      
14 AUG 2026,APEXECO,ST,APEX ECOTECH LIMITED     ,Listed    ,14 AUG 2026,              10.00,          13185200,            290.00,     3823708000.00   
14 AUG 2026,APLAPOLLO,EQ,APL APOLLO TUBES LTD     ,Listed    ,14 AUG 2026,               2.00,         277658405,           2083.30,   578445755136.50 
14 AUG 2026,APLLTD,EQ,ALEMBIC PHARMA LTD       ,Listed    ,14 AUG 2026,               2.00,         196563124,            831.25,   163393096825.00    
14 AUG 2026,APOLLO,EQ,APOLLO MICRO SYSTEMS LTD ,Listed    ,14 AUG 2026,               1.00,         357305440,            393.55,   140617555912.00    
14 AUG 2026,APOLLOHOSP,EQ,APOLLO HOSPITALS ENTER. L,Listed    ,14 AUG 2026,               5.00,         143784657,           8920.50,  1282631032768.50
14 AUG 2026,APOLLOPIPE,EQ,APOLLO PIPES LIMITED     ,Listed    ,14 AUG 2026,              10.00,          44048206,            510.85,    22502026035.10
14 AUG 2026,APOLLOTYRE,EQ,APOLLO TYRES LTD         ,Listed    ,14 AUG 2026,               1.00,         635100946,            444.10,   282048330118.60
14 AUG 2026,APOLSINHOT,EQ,APOLLO SINDOORI HOTEL LTD,Listed    ,14 AUG 2026,               5.00,           2600400,           1208.00,     3141283200.00
14 AUG 2026,APRAMEYA,SM,APRAMEYA ENGINEERING LTD ,Listed    ,14 AUG 2026,              10.00,          19040000,            139.85,     2662744000.00  
14 AUG 2026,APS,SM,AUSTRALIAN PREM SOLAR I L,Listed    ,14 AUG 2026,              10.00,          20160000,            244.95,     4938192000.00       
14 AUG 2026,APSISAERO,ST,APSIS AEROCOM LIMITED    ,Listed    ,14 AUG 2026,              10.00,          12051921,            490.00,     5905441290.00 
14 AUG 2026,APTECHT,BE,APTECH LIMITED           ,Listed    ,14 AUG 2026,              10.00,          58002817,             92.40,     5360040318.95   
14 AUG 2026,APTUS,EQ,APTUS VALUE HSG FIN I LTD,Listed    ,14 AUG 2026,               2.00,         500742736,            250.50,   125436055368.00     
14 AUG 2026,AQYLON,EQ,AQYLON NEXUS LIMITED     ,Listed    ,14 AUG 2026,               1.00,         253730560,             22.95,     5818041740.80    
14 AUG 2026,ARABIAN,SM,ARABIAN PETROLEUM LIMITED,Listed    ,13 AUG 2026,              10.00,          10892000,             83.00,      904036000.00   
14 AUG 2026,ARCHIDPLY,EQ,ARCHIDPLY IND. LTD       ,Listed    ,14 AUG 2026,              10.00,          19865000,             93.30,     1853404500.00 
14 AUG 2026,ARCHIES,EQ,ARCHIES LTD              ,Listed    ,14 AUG 2026,               2.00,          33780000,             13.75,      464812800.00   
14 AUG 2026,ARCIIL,SM,ARC INSULATION & INSU LTD,Listed    ,14 AUG 2026,              10.00,          10297380,             37.80,      389240964.00    
14 AUG 2026,ARDEE,EQ,ARDEE INDUSTRIES LIMITED ,Listed    ,14 AUG 2026,               2.00,         315200950,             59.15,    18644136192.50     
14 AUG 2026,ARE&M,EQ,AMARA RAJA ENERGY MOB LTD,Listed    ,14 AUG 2026,               1.00,         183025364,            945.95,   173132843075.80     
14 AUG 2026,ARENTERP,EQ,RAJDARSHAN INDUSTRIES LTD,Listed    ,14 AUG 2026,              10.00,           3108300,             39.00,      121192617.00  
14 AUG 2026,ARFIN,EQ,ARFIN INDIA LIMITED      ,Listed    ,14 AUG 2026,               1.00,         168722482,             84.05,    14181124612.10     
14 AUG 2026,ARHAM,SM,ARHAM TECHNOLOGIES LTD   ,Listed    ,14 AUG 2026,              10.00,          21812000,            189.50,     4133374000.00     
14 AUG 2026,ARIES,EQ,ARIES AGRO LTD.          ,Listed    ,14 AUG 2026,              10.00,          13004339,            413.50,     5377294176.50     
14 AUG 2026,ARIHANT,EQ,ARIHANT FOUN & HOU LTD   ,Permitted ,14 AUG 2026,              10.00,           9965624,           1048.50,    10448956764.00   
14 AUG 2026,ARIHANTACA,SM,ARIHANT ACADEMY LIMITED  ,Listed    ,14 AUG 2026,              10.00,           6055200,            499.55,     3024875160.00
14 AUG 2026,ARIHANTCAP,EQ,ARIHANT CAPITAL MKTS LTD ,Listed    ,14 AUG 2026,               1.00,         109612800,             74.15,     8126692992.00
14 AUG 2026,ARIHANTSUP,EQ,ARIHANT SUPERSTRUCT LTD  ,Listed    ,14 AUG 2026,              10.00,          43249991,            247.55,    10706535272.05
14 AUG 2026,ARIS,EQ,ARISINFRA SOLUTIONS LTD  ,Listed    ,14 AUG 2026,               2.00,          81761246,            134.10,    10963365476.15      
14 AUG 2026,ARISTO,SM,ARISTO BIO T AND LIFESC L,Listed    ,13 AUG 2026,              10.00,           6807800,            108.00,      735242400.00    
14 AUG 2026,ARKADE,EQ,ARKADE DEVELOPERS LIMITED,Listed    ,14 AUG 2026,              10.00,         185663617,            133.35,    24756386690.80    
14 AUG 2026,ARMANFIN,EQ,ARMAN FIN SERV LTD       ,Listed    ,14 AUG 2026,              10.00,          10514761,           1969.40,    20707770313.40  
14 AUG 2026,ARMOUR,ST,ARMOUR SECURITY (INDIA) L,Listed    ,14 AUG 2026,              10.00,          16870000,             18.60,      313782000.00    
14 AUG 2026,AROGRANITE,EQ,ARO GRANITE IND. LTD.    ,Listed    ,14 AUG 2026,              10.00,          15300000,             25.35,      388161000.00
14 AUG 2026,ARROWGREEN,BE,ARROW GREENTECH LIMITED  ,Listed    ,14 AUG 2026,              10.00,          15087938,            809.10,    12207650635.80
14 AUG 2026,ARSHIYA,BZ,ARSHIYA LIMITED          ,Listed    ,14 AUG 2026,               2.00,         263475915,              0.95,      247667360.10   
14 AUG 2026,ARSSBL,EQ,ANAND RATHI SH N STK BR L,Listed    ,14 AUG 2026,               5.00,          63026300,            508.20,    32029965660.00    
14 AUG 2026,ARTEMISMED,EQ,ARTEMIS MED SERVICE LTD  ,Listed    ,14 AUG 2026,               1.00,         158306247,            314.75,    49826891243.25
14 AUG 2026,ARTNIRMAN,EQ,ART NIRMAN LIMITED       ,Listed    ,14 AUG 2026,              10.00,          24956000,             41.05,     1024942920.00 
14 AUG 2026,ARUNAYA,ST,ARUNAYA ORGANICS LIMITED ,Listed    ,14 AUG 2026,              10.00,          17538432,             14.60,      256061107.20   
14 AUG 2026,ARVEE,EQ,ARVEE LABORATORIES I LTD ,Listed    ,14 AUG 2026,              10.00,          11020000,            166.00,     1829430200.00     
14 AUG 2026,ARVIND,EQ,ARVIND LIMITED           ,Listed    ,14 AUG 2026,              10.00,         262139640,            571.85,   149904553134.00    
14 AUG 2026,ARVINDFASN,EQ,ARVIND FASHIONS LIMITED  ,Listed    ,14 AUG 2026,               4.00,         133630192,            447.85,    59846281487.20
14 AUG 2026,ARVINDPORT,SM,ARVIND PORT AND INFRA LTD,Listed    ,14 AUG 2026,              10.00,          17798300,             31.85,      566875855.00
14 AUG 2026,ARVSMART,EQ,ARVIND SMARTSPACES LTD   ,Listed    ,14 AUG 2026,              10.00,          45866979,            655.60,    30070391432.40  
14 AUG 2026,ASAHIINDIA,EQ,ASAHI INDIA GLASS LIMITED,Listed    ,14 AUG 2026,               1.00,         254927192,            939.20,   239427618726.40
14 AUG 2026,ASAHISONG,BE,ASAHI SONGWON COLOR LTD  ,Listed    ,14 AUG 2026,              10.00,          11787262,            361.90,     4265810117.80 
14 AUG 2026,ASAL,EQ,AUTOMOTIVE STAMPINGS & AS,Listed    ,14 AUG 2026,              10.00,          15864397,            499.10,     7917920542.70      
14 AUG 2026,ASALCBR,EQ,ASSO ALCOHOLS & BREW LTD ,Listed    ,14 AUG 2026,              10.00,          20079200,            713.95,    14335544840.00   
14 AUG 2026,ASCOM,ST,ASCOM LEASIN & INVEST LTD,Listed    ,12 AUG 2026,              10.00,          11714179,            233.60,     2736432214.40     
14 AUG 2026,ASHALOG,SM,ASHAPURA LOGISTICS LTD   ,Listed    ,14 AUG 2026,              10.00,          13556121,             59.95,      812689453.95   
14 AUG 2026,ASHAPURMIN,EQ,ASHAPURA MINECHEM LTD    ,Listed    ,14 AUG 2026,               2.00,          95526098,            603.45,    57645223838.10
14 AUG 2026,ASHIANA,EQ,ASHIANA HOUSING LTD      ,Listed    ,14 AUG 2026,               2.00,         100524857,            362.45,    36435234419.65   
14 AUG 2026,ASHIKAG,BE,ASHIKA GLOBAL SEC LTD    ,Permitted ,14 AUG 2026,              10.00,          44724971,            443.20,    19822107147.20   
14 AUG 2026,ASHIMASYN,EQ,ASHIMA LTD               ,Listed    ,14 AUG 2026,              10.00,         191660078,             17.15,     3283137136.15 
14 AUG 2026,ASHOKA,EQ,ASHOKA BUILDCON LTD      ,Listed    ,14 AUG 2026,               5.00,         280723217,            112.40,    31550482358.65    
14 AUG 2026,ASHOKAMET,EQ,ASHOKA METCAST LIMITED   ,Listed    ,14 AUG 2026,              10.00,          24996000,             13.80,      344444880.00 
14 AUG 2026,ASHOKLEY,EQ,ASHOK LEYLAND LTD        ,Listed    ,14 AUG 2026,               1.00,        5873854552,            171.65,  1008188395305.30  
14 AUG 2026,ASHWINI,SM,ASHWINI CONTAINER MOVER L,Listed    ,14 AUG 2026,              10.00,          15000000,            195.00,     2925000000.00   
14 AUG 2026,ASIANENE,EQ,ASIAN ENERGY SERVICES LTD,Listed    ,14 AUG 2026,              10.00,          48629641,            374.40,    18206937590.40  
14 AUG 2026,ASIANHOTNR,EQ,ASIAN HOTELS (NORTH) LTD ,Listed    ,14 AUG 2026,              10.00,          42633229,            301.65,    12860313527.85
14 AUG 2026,ASIANPAINT,EQ,ASIAN PAINTS LIMITED     ,Listed    ,14 AUG 2026,               1.00,         959197790,           2696.30,  2586285001177.00
14 AUG 2026,ASIANTILES,EQ,ASIAN GRANITO IND. LTD.  ,Listed    ,14 AUG 2026,              10.00,         231911649,             50.55,    11723133856.95
14 AUG 2026,ASKAUTOLTD,EQ,ASK AUTOMOTIVE LIMITED   ,Listed    ,14 AUG 2026,               2.00,         197142600,            644.70,   127097834220.00
14 AUG 2026,ASMS,BE,AVIO SMART MRKT STACK LTD,Listed    ,14 AUG 2026,               1.00,         304576740,              7.05,     2147266017.00      
14 AUG 2026,ASPINWALL,EQ,ASPINWALL & CO LTD       ,Listed    ,14 AUG 2026,              10.00,           7818288,            236.00,     1845115968.00 
14 AUG 2026,ASPIRE,SM,ASPIRE & INNOVATIVE ADV L,Listed    ,14 AUG 2026,              10.00,          15178000,             15.10,      229187800.00    
14 AUG 2026,ASTAR,EQ,ASIAN STAR CO. LTD.      ,Permitted ,14 AUG 2026,              10.00,          16006800,            600.85,     9617685780.00     
14 AUG 2026,ASTEC,EQ,ASTEC LIFESCIENCES LTD   ,Listed    ,14 AUG 2026,              10.00,          22282820,            593.95,    13234880939.00     
14 AUG 2026,ASTERDM,EQ,ASTER DM QUALITY CARE LTD,Listed    ,14 AUG 2026,              10.00,         518121029,            822.35,   426076828198.15   
14 AUG 2026,ASTRAL,EQ,ASTRAL LIMITED           ,Listed    ,14 AUG 2026,               1.00,         268650163,           1556.30,   418100248676.90    
14 AUG 2026,ASTRAMICRO,EQ,ASTRA MICROWAVE LTD      ,Listed    ,14 AUG 2026,               2.00,          94945008,           1739.30,   165137852414.40
14 AUG 2026,ASTRAZEN,EQ,ASTRAZENECA PHARMA IND LT,Listed    ,14 AUG 2026,               2.00,          25000000,           7753.00,   193825000000.00  
14 AUG 2026,ASTRON,BZ,ASTRON PAPER BORD MIL LTD,Listed    ,14 AUG 2026,              10.00,          46500000,              3.50,      162285000.00    
14 AUG 2026,ATALREAL,EQ,ATAL REALTECH LIMITED    ,Listed    ,14 AUG 2026,               2.00,         123896250,             36.15,     4476371512.50  
14 AUG 2026,ATAM,EQ,ATAM VALVES LIMITED      ,Listed    ,14 AUG 2026,              10.00,          11463000,             59.05,      676660890.00      
14 AUG 2026,ATCENERGY,ST,ATC ENERGIES SYSTEM LTD  ,Listed    ,14 AUG 2026,              10.00,          20388600,             24.45,      498501270.00 
14 AUG 2026,ATGL,EQ,ADANI TOTAL GAS LIMITED  ,Listed    ,14 AUG 2026,               1.00,        1099810083,            654.05,   719330784786.15      
14 AUG 2026,ATHERENERG,EQ,ATHER ENERGY LIMITED     ,Listed    ,14 AUG 2026,               1.00,         383120970,           1511.50,   579087346155.00
14 AUG 2026,ATL,EQ,ALLCARGO TERMINALS LTD   ,Listed    ,14 AUG 2026,               2.00,         252060324,             23.70,     5973829678.80       
14 AUG 2026,ATLANTAA,EQ,ATLANTAA LIMITED         ,Listed    ,14 AUG 2026,               2.00,          81500000,             40.00,     3261630000.00  
14 AUG 2026,ATLANTAELE,EQ,ATLANTA ELECTRICALS LTD  ,Listed    ,14 AUG 2026,               2.00,          76896625,           1680.80,   129247847300.00
14 AUG 2026,ATLASCYCLE,EQ,ATLAS CYCLE (HARYANA) LTD,Listed    ,14 AUG 2026,               5.00,           6503838,             96.40,      627035021.60
14 AUG 2026,ATMASTCO,ST,ATMASTCO LIMITED         ,Listed    ,14 AUG 2026,              10.00,          24734690,            151.00,     3734938190.00  
14 AUG 2026,ATUL,EQ,ATUL LTD                 ,Listed    ,14 AUG 2026,              10.00,          29441755,           6729.00,   198113569395.00      
14 AUG 2026,ATULAUTO,EQ,ATUL AUTO LIMITED        ,Listed    ,14 AUG 2026,               5.00,          27751280,            494.60,    13725783088.00  
14 AUG 2026,AUBANK,EQ,AU SMALL FINANCE BANK LTD,Listed    ,14 AUG 2026,              10.00,         748739583,           1081.90,   810061354847.70    
14 AUG 2026,AURIONPRO,EQ,AURIONPRO SOLN LTD       ,Listed    ,14 AUG 2026,              10.00,          55261664,            734.00,    40562061376.00 
14 AUG 2026,AUROIMPEX,SM,AURO IMPEX & CHEMICALS L ,Listed    ,13 AUG 2026,              10.00,          12200800,             26.10,      318440880.00 
14 AUG 2026,AUROPHARMA,EQ,AUROBINDO PHARMA LTD     ,Listed    ,14 AUG 2026,               1.00,         575377895,           1622.10,   933320483479.50
14 AUG 2026,AURUM,EQ,AURUM PROPTECH LIMITED   ,Listed    ,14 AUG 2026,               5.00,          76352367,            220.45,    16833406352.50     
14 AUG 2026,AURUS,EQ,AURUS GEM CORP LIMITED   ,Listed    ,14 AUG 2026,              10.00,          29484000,              4.75,      139754160.00     
14 AUG 2026,AUSL,SM,ADITYA ULTRA STEEL LTD   ,Listed    ,14 AUG 2026,              10.00,          24835568,             26.50,      658142552.00      
14 AUG 2026,AUSOMENT,EQ,AUSOM ENTERPRISE LIMITED ,Listed    ,14 AUG 2026,              10.00,          13623552,            147.05,     2003479557.10  
14 AUG 2026,AUTOAXLES,EQ,AUTOMOTIVE AXLES LIMITED ,Listed    ,14 AUG 2026,              10.00,          15111975,           1783.00,    26944651425.00 
14 AUG 2026,AUTOIND,BE,AUTOLINE INDUSTRIES LTD  ,Listed    ,14 AUG 2026,              10.00,          45375401,             98.25,     4459040656.25   
14 AUG 2026,AVADHSUGAR,EQ,AVADH SUG & ENERGY LTD   ,Listed    ,14 AUG 2026,              10.00,          20018420,            653.15,    13075031023.00
14 AUG 2026,AVALON,EQ,AVALON TECHNOLOGIES LTD  ,Listed    ,14 AUG 2026,               2.00,          66787697,           1940.80,   129621562337.60    
14 AUG 2026,AVANA,ST,AVANA ELECTROSYSTEMS LTD ,Listed    ,14 AUG 2026,              10.00,          22645408,            144.90,     3281319619.20     
14 AUG 2026,AVANTEL,EQ,AVANTEL LIMITED          ,Listed    ,14 AUG 2026,               2.00,         265710850,            158.50,    42115169725.00   
14 AUG 2026,AVANTIFEED,EQ,AVANTI FEEDS LIMITED     ,Listed    ,14 AUG 2026,               1.00,         136245630,            861.40,   117361985682.00
14 AUG 2026,AVATAR,ST,AVATAR INDUSTRIES LIMITED,Listed    ,14 AUG 2026,              10.00,          10417090,            231.00,     2406347790.00    
